"gene_1","gene_2","species","coex","hpf"
"elav","soxC","He",0,24
"elav","soxC","He",0,6
"elav","tgif","He",520,9
"elav","tgif","He",0,12
"elav","tgif","He",0,16
"elav","tgif","He",0,20
"elav","tgif","He",0,24
"elav","tgif","He",0,6
"elav","tgif","He",0,9
"elav","ets1","He",521,12
"elav","ets1","He",0,16
"elav","ets1","He",0,20
"elav","ets1","He",0,24
"elav","ets1","He",0,6
"elav","ets1","He",0,9
"elav","ets1","He",0,12
"elav","erg","He",522,16
"elav","erg","He",0,20
"elav","erg","He",0,24
"elav","erg","He",0,6
"elav","erg","He",0,9
"elav","erg","He",0,12
"elav","erg","He",0,16
"elav","irf4","He",523,20
"elav","irf4","He",0,24
"elav","irf4","He",0,6
"elav","irf4","He",0,9
"elav","irf4","He",0,12
"elav","irf4","He",0,16
"elav","irf4","He",0,20
"elav","pks1","He",524,24
"elav","pks1","He",0,6
"elav","pks1","He",0,9
"elav","pks1","He",0,12
"elav","pks1","He",0,16
"elav","pks1","He",0,20
"elav","pks1","He",0,24
"elav","vegfr","He",525,6
"elav","vegfr","He",0,9
"elav","vegfr","He",0,12
"elav","vegfr","He",0,16
"elav","vegfr","He",0,20
"elav","vegfr","He",0,24
"elav","vegfr","He",0,6
"elav","pks2","He",526,9
"elav","pks2","He",0,12
"elav","pks2","He",0,16
"elav","pks2","He",0,20
"elav","pks2","He",0,24
"elav","pks2","He",0,6
"elav","pks2","He",0,9
"elav","fgf","He",527,12
"elav","fgf","He",0,16
"elav","fgf","He",0,20
"elav","fgf","He",0,24
"elav","fgf","He",0,6
"elav","fgf","He",0,9
"elav","fgf","He",0,12
"foxB","scl","He",528,16
"foxB","scl","He",0,20
"foxB","scl","He",0,24
"foxB","scl","He",0,6
"foxB","scl","He",0,9
"foxB","scl","He",0,12
"foxB","scl","He",0,16
"scl","tel","He",529,20
"scl","tel","He",0.145208131655373,24
"scl","tel","He",1.63325909428359,6
"scl","tel","He",8.7972800679983,9
"scl","tel","He",4.11522633744856,12
"scl","tel","He",1.88434048083171,16
"scl","tel","He",2.17643644805572,20
"ese","scl","He",530,24
"ese","scl","He",0,6
"ese","scl","He",1.90546894333086,9
"ese","scl","He",12.558436039099,12
"ese","scl","He",12.5514403292181,16
"ese","scl","He",6.4327485380117,20
"ese","scl","He",4.2658154381892,24
"delta","scl","He",531,6
"delta","scl","He",0.0968054211035818,9
"delta","scl","He",1.26206384558278,12
"delta","scl","He",3.42116447088823,16
"delta","scl","He",1.02880658436214,20
"delta","scl","He",0.812215724496426,24
"delta","scl","He",0.725478816018572,6
"foxN2","scl","He",532,9
"foxN2","scl","He",0.0484027105517909,12
"foxN2","scl","He",1.65800544419698,16
"foxN2","scl","He",12.9621759456014,20
"foxN2","scl","He",5.34979423868313,24
"foxN2","scl","He",2.79402209226771,6
"foxN2","scl","He",2.81485780615206,9
"ism","scl","He",533,12
"ism","scl","He",0.0484027105517909,16
"ism","scl","He",0.296956198960653,20
"ism","scl","He",0.191245218869528,24
"ism","scl","He",0,6
"ism","scl","He",0.0974658869395711,9
"ism","scl","He",0.348229831688915,12
"scl","six1/2","He",534,16
"scl","six1/2","He",0,20
"scl","six1/2","He",0.0247463499133877,24
"scl","six1/2","He",2.40118997025074,6
"scl","six1/2","He",0.205761316872428,9
"scl","six1/2","He",0.747238466536712,12
"scl","six1/2","He",0.551363900174115,16
"prox","scl","He",535,20
"prox","scl","He",0,24
"prox","scl","He",0.0989853996535511,6
"prox","scl","He",2.65618359541011,9
"prox","scl","He",0.205761316872428,12
"prox","scl","He",0.617283950617284,16
"prox","scl","He",0.696459663377829,20
"scl","wnt1","He",536,24
"scl","wnt1","He",0.0484027105517909,6
"scl","wnt1","He",2.2271714922049,9
"scl","wnt1","He",1.4449638759031,12
"scl","wnt1","He",0.823045267489712,16
"scl","wnt1","He",0.292397660818713,20
"scl","wnt1","He",0.348229831688915,24
"scl","tbr","He",537,6
"scl","tbr","He",1.0648596321394,9
"scl","tbr","He",0.346448898787429,12
"scl","tbr","He",5.07862303442414,16
"scl","tbr","He",0.411522633744856,20
"scl","tbr","He",0.0649772579597141,24
"scl","tbr","He",0.290191526407429,6
"mmp16","scl","He",538,9
"mmp16","scl","He",0,12
"mmp16","scl","He",0,16
"mmp16","scl","He",0.191245218869528,20
"mmp16","scl","He",0,24
"mmp16","scl","He",0.259909031838856,6
"mmp16","scl","He",0.145095763203714,9
"scl","wnt8","He",539,12
"scl","wnt8","He",0.0968054211035818,16
"scl","wnt8","He",0.816629547141797,20
"scl","wnt8","He",0.297492562685933,24
"scl","wnt8","He",0.411522633744856,6
"scl","wnt8","He",0.0974658869395711,9
"scl","wnt8","He",0.0580383052814857,12
"scl","sm30a","He",540,16
"scl","sm30a","He",0,20
"scl","sm30a","He",0,24
"scl","sm30a","He",0,6
"scl","sm30a","He",0,9
"scl","sm30a","He",0,12
"scl","sm30a","He",0,16
"scl","sm37","He",541,20
"scl","sm37","He",0,24
"scl","sm37","He",0,6
"scl","sm37","He",0,9
"scl","sm37","He",0,12
"scl","sm37","He",0,16
"scl","sm37","He",0.0870574579222286,20
"scl","sm50","He",542,24
"scl","sm50","He",0,6
"scl","sm50","He",0,9
"scl","sm50","He",0.148746281342966,12
"scl","sm50","He",0,16
"scl","sm50","He",0,20
"scl","sm50","He",0.0580383052814857,24
"msp130L","scl","He",543,6
"msp130L","scl","He",0,9
"msp130L","scl","He",0,12
"msp130L","scl","He",0.0212494687632809,16
"msp130L","scl","He",0,20
"msp130L","scl","He",0.0649772579597141,24
"msp130L","scl","He",0.116076610562971,6
"c-lectin","scl","He",544,9
"c-lectin","scl","He",0,12
"c-lectin","scl","He",0,16
"c-lectin","scl","He",0.191245218869528,20
"c-lectin","scl","He",0,24
"c-lectin","scl","He",0.0649772579597141,6
"c-lectin","scl","He",0.232153221125943,9
"hesC","scl","He",545,12
"hesC","scl","He",0,16
"hesC","scl","He",0,20
"hesC","scl","He",0,24
"hesC","scl","He",0,6
"hesC","scl","He",0,9
"hesC","scl","He",0,12
"ficolin-1","scl","He",546,16
"ficolin-1","scl","He",0,20
"ficolin-1","scl","He",0.0247463499133877,24
"ficolin-1","scl","He",0.0424989375265618,6
"ficolin-1","scl","He",0,9
"ficolin-1","scl","He",0,12
"ficolin-1","scl","He",0,16
"gcm","scl","He",547,20
"gcm","scl","He",0,24
"gcm","scl","He",0,6
"gcm","scl","He",0.0849978750531236,9
"gcm","scl","He",0,12
"gcm","scl","He",0,16
"gcm","scl","He",0,20
"css2","scl","He",548,24
"css2","scl","He",0.822846079380445,6
"css2","scl","He",0.940361296708736,9
"css2","scl","He",2.16744581385465,12
"css2","scl","He",1.85185185185185,16
"css2","scl","He",1.16959064327485,20
"css2","scl","He",1.27684271619269,24
"hnf6","scl","He",549,6
"hnf6","scl","He",0.435624394966118,9
"hnf6","scl","He",1.08883939618906,12
"hnf6","scl","He",1.55121121971951,16
"hnf6","scl","He",2.26337448559671,20
"hnf6","scl","He",0.909681611435997,24
"hnf6","scl","He",0.290191526407429,6
"foxO","scl","He",550,9
"foxO","scl","He",0.145208131655373,12
"foxO","scl","He",0.371195248700817,16
"foxO","scl","He",1.40246493837654,20
"foxO","scl","He",1.23456790123457,24
"foxO","scl","He",1.33203378817414,6
"foxO","scl","He",2.20545560069646,9
"scl","soxC","He",551,12
"scl","soxC","He",0.338818973862536,16
"scl","soxC","He",2.25191784211829,20
"scl","soxC","He",4.71738206544836,24
"scl","soxC","He",4.32098765432099,6
"scl","soxC","He",2.01429499675114,9
"scl","soxC","He",2.4376088218224,12
"scl","tgif","He",552,16
"scl","tgif","He",0.0484027105517909,20
"scl","tgif","He",1.08883939618906,24
"scl","tgif","He",6.75733106672333,6
"scl","tgif","He",10.4938271604938,9
"scl","tgif","He",7.76478232618583,12
"scl","tgif","He",6.79048171793384,16
"ets1","scl","He",553,20
"ets1","scl","He",0,24
"ets1","scl","He",0.123731749566939,6
"ets1","scl","He",4.63238419039524,9
"ets1","scl","He",6.17283950617284,12
"ets1","scl","He",3.05393112410656,16
"ets1","scl","He",1.77016831108532,20
"erg","scl","He",554,24
"erg","scl","He",0,6
"erg","scl","He",1.58376639445682,9
"erg","scl","He",5.39736506587335,12
"erg","scl","He",4.32098765432099,16
"erg","scl","He",1.20207927225471,20
"erg","scl","He",1.015670342426,24
"irf4","scl","He",555,6
"irf4","scl","He",0,9
"irf4","scl","He",0,12
"irf4","scl","He",0,16
"irf4","scl","He",0,20
"irf4","scl","He",0,24
"irf4","scl","He",0,6
"pks1","scl","He",556,9
"pks1","scl","He",0,12
"pks1","scl","He",0.173224449393714,16
"pks1","scl","He",5.05737356566086,20
"pks1","scl","He",1.85185185185185,24
"pks1","scl","He",1.03963612735543,6
"pks1","scl","He",0.609402205455601,9
"scl","vegfr","He",557,12
"scl","vegfr","He",0.0968054211035818,16
"scl","vegfr","He",0.0742390497401633,20
"scl","vegfr","He",0.488737781555461,24
"scl","vegfr","He",1.02880658436214,6
"scl","vegfr","He",0.682261208576998,9
"scl","vegfr","He",1.13174695298897,12
"pks2","scl","He",558,16
"pks2","scl","He",0,20
"pks2","scl","He",0,24
"pks2","scl","He",0,6
"pks2","scl","He",0,9
"pks2","scl","He",0.032488628979857,12
"pks2","scl","He",0.0290191526407428,16
"fgf","scl","He",559,20
"fgf","scl","He",0,24
"fgf","scl","He",0.0247463499133877,6
"fgf","scl","He",0.0424989375265618,9
"fgf","scl","He",0.411522633744856,12
"fgf","scl","He",0.162443144899285,16
"fgf","scl","He",0.4062681369704,20
"elav","scl","He",560,24
"elav","scl","He",0,6
"elav","scl","He",0,9
"elav","scl","He",0,12
"elav","scl","He",0,16
"elav","scl","He",0,20
"elav","scl","He",0,24
"foxB","hex","He",561,6
"foxB","hex","He",0,9
"foxB","hex","He",0,12
"foxB","hex","He",0,16
"foxB","hex","He",0,20
"foxB","hex","He",0,24
"foxB","hex","He",0,6
"hex","tel","He",562,9
"hex","tel","He",0.0968054211035818,12
"hex","tel","He",2.44988864142539,16
"hex","tel","He",8.18104547386315,20
"hex","tel","He",3.49794238683128,24
"hex","tel","He",1.52696556205328,6
"hex","tel","He",2.031340684852,9
"ese","hex","He",563,12
"ese","hex","He",0,16
"ese","hex","He",2.15293244246474,20
"ese","hex","He",11.0497237569061,24
"ese","hex","He",11.1111111111111,6
"ese","hex","He",4.74333983105913,9
"ese","hex","He",3.59837492745212,12
"delta","hex","He",564,16
"delta","hex","He",0.193610842207164,20
"delta","hex","He",1.212571145756,24
"delta","hex","He",3.2299192520187,6
"delta","hex","He",1.02880658436214,9
"delta","hex","He",0.617283950617284,12
"delta","hex","He",0.696459663377829,16
"foxN2","hex","He",565,20
"foxN2","hex","He",0,24
"foxN2","hex","He",1.50952734471665,6
"foxN2","hex","He",11.8572035699108,9
"foxN2","hex","He",5.76131687242798,12
"foxN2","hex","He",2.27420402858999,16
"foxN2","hex","He",2.95995356935578,20
"hex","ism","He",566,24
"hex","ism","He",0,6
"hex","ism","He",0.470180648354368,9
"hex","ism","He",0.212494687632809,12
"hex","ism","He",0.205761316872428,16
"hex","ism","He",0.162443144899285,20
"hex","ism","He",0.4062681369704,24
"hex","six1/2","He",567,6
"hex","six1/2","He",0.0484027105517909,9
"hex","six1/2","He",0.123731749566939,12
"hex","six1/2","He",2.16744581385465,16
"hex","six1/2","He",1.440329218107,20
"hex","six1/2","He",1.591942820013,24
"hex","six1/2","He",0.928612884503772,6
"hex","prox","He",568,9
"hex","prox","He",0.0484027105517909,12
"hex","prox","He",0.296956198960653,16
"hex","prox","He",2.54993625159371,20
"hex","prox","He",0.205761316872428,24
"hex","prox","He",0.55230669265757,6
"hex","prox","He",0.493325594892629,9
"hex","wnt1","He",569,12
"hex","wnt1","He",0.0484027105517909,16
"hex","wnt1","He",2.0292006928978,20
"hex","wnt1","He",1.21121971950701,24
"hex","wnt1","He",1.23456790123457,6
"hex","wnt1","He",0.389863547758285,9
"hex","wnt1","He",0.4062681369704,12
"hex","tbr","He",570,16
"hex","tbr","He",0.580832526621491,20
"hex","tbr","He",1.0146003464489,24
"hex","tbr","He",4.78113047173821,6
"hex","tbr","He",0.411522633744856,9
"hex","tbr","He",0.0974658869395711,12
"hex","tbr","He",0.116076610562971,16
"hex","mmp16","He",571,20
"hex","mmp16","He",0,24
"hex","mmp16","He",0.0494926998267755,6
"hex","mmp16","He",0.191245218869528,9
"hex","mmp16","He",0.205761316872428,12
"hex","mmp16","He",0.0974658869395711,16
"hex","mmp16","He",0.2031340684852,20
"hex","wnt8","He",572,24
"hex","wnt8","He",0.0968054211035818,6
"hex","wnt8","He",1.03934669636229,9
"hex","wnt8","He",0.106247343816404,12
"hex","wnt8","He",0,16
"hex","wnt8","He",0,20
"hex","wnt8","He",0.0290191526407428,24
"hex","sm30a","He",573,6
"hex","sm30a","He",0,9
"hex","sm30a","He",0,12
"hex","sm30a","He",0,16
"hex","sm30a","He",0,20
"hex","sm30a","He",0,24
"hex","sm30a","He",0,6
"hex","sm37","He",574,9
"hex","sm37","He",0,12
"hex","sm37","He",0.0247463499133877,16
"hex","sm37","He",0,20
"hex","sm37","He",0,24
"hex","sm37","He",0,6
"hex","sm37","He",0.0580383052814857,9
"hex","sm50","He",575,12
"hex","sm50","He",0,16
"hex","sm50","He",0,20
"hex","sm50","He",0.127496812579686,24
"hex","sm50","He",0,6
"hex","sm50","He",0,9
"hex","sm50","He",0.0580383052814857,12
"hex","msp130L","He",576,16
"hex","msp130L","He",0.0484027105517909,20
"hex","msp130L","He",0.173224449393714,24
"hex","msp130L","He",0.0424989375265618,6
"hex","msp130L","He",0,9
"hex","msp130L","He",0.0974658869395711,12
"hex","msp130L","He",0.116076610562971,16
"c-lectin","hex","He",577,20
"c-lectin","hex","He",0,24
"c-lectin","hex","He",0.0494926998267755,6
"c-lectin","hex","He",0.148746281342966,9
"c-lectin","hex","He",0,12
"c-lectin","hex","He",0.0649772579597141,16
"c-lectin","hex","He",0.2031340684852,20
"hesC","hex","He",578,24
"hesC","hex","He",0,6
"hesC","hex","He",0,9
"hesC","hex","He",0,12
"hesC","hex","He",0,16
"hesC","hex","He",0,20
"hesC","hex","He",0,24
"ficolin-1","hex","He",579,6
"ficolin-1","hex","He",0,9
"ficolin-1","hex","He",0,12
"ficolin-1","hex","He",0.0424989375265618,16
"ficolin-1","hex","He",0,20
"ficolin-1","hex","He",0,24
"ficolin-1","hex","He",0,6
"gcm","hex","He",580,9
"gcm","hex","He",0,12
"gcm","hex","He",0.0742390497401633,16
"gcm","hex","He",0.0637484062898427,20
"gcm","hex","He",0,24
"gcm","hex","He",0,6
"gcm","hex","He",0,9
"css2","hex","He",581,12
"css2","hex","He",0.338818973862536,16
"css2","hex","He",2.6231130908191,20
"css2","hex","He",2.01869953251169,24
"css2","hex","He",1.85185185185185,6
"css2","hex","He",0.682261208576998,9
"css2","hex","He",1.04468949506674,12
"hex","hnf6","He",582,16
"hex","hnf6","He",0.484027105517909,20
"hex","hnf6","He",5.91437762929968,24
"hex","hnf6","He",0.764980875478113,6
"hex","hnf6","He",0.205761316872428,9
"hex","hnf6","He",0.259909031838856,12
"hex","hnf6","He",0.290191526407429,16
"foxO","hex","He",583,20
"foxO","hex","He",0.242013552758954,24
"foxO","hex","He",1.70749814402376,6
"foxO","hex","He",1.23246918827029,9
"foxO","hex","He",1.23456790123457,12
"foxO","hex","He",0.909681611435997,16
"foxO","hex","He",2.14741729541497,20
"hex","soxC","He",584,24
"hex","soxC","He",0.290416263310745,6
"hex","soxC","He",2.89532293986637,9
"hex","soxC","He",3.69740756481088,12
"hex","soxC","He",2.88065843621399,16
"hex","soxC","He",1.78687459389214,20
"hex","soxC","He",2.26349390597795,24
"hex","tgif","He",585,6
"hex","tgif","He",0.0968054211035818,9
"hex","tgif","He",1.58376639445682,12
"hex","tgif","He",6.43858903527412,16
"hex","tgif","He",10.2880658436214,20
"hex","tgif","He",6.04288499025341,24
"hex","tgif","He",6.76146256529309,6
"ets1","hex","He",586,9
"ets1","hex","He",0.0968054211035818,12
"ets1","hex","He",0.44543429844098,16
"ets1","hex","He",4.44113897152571,20
"ets1","hex","He",5.76131687242798,24
"ets1","hex","He",2.27420402858999,6
"ets1","hex","He",1.65409170052234,9
"erg","hex","He",587,12
"erg","hex","He",0,16
"erg","hex","He",1.06409304627567,20
"erg","hex","He",5.16362090947726,24
"erg","hex","He",3.90946502057613,6
"erg","hex","He",0.682261208576998,9
"erg","hex","He",0.928612884503772,12
"hex","irf4","He",588,16
"hex","irf4","He",0,20
"hex","irf4","He",0,24
"hex","irf4","He",0,6
"hex","irf4","He",0,9
"hex","irf4","He",0,12
"hex","irf4","He",0,16
"hex","pks1","He",589,20
"hex","pks1","He",0.0484027105517909,24
"hex","pks1","He",0.173224449393714,6
"hex","pks1","He",4.84487887802805,9
"hex","pks1","He",2.46913580246914,12
"hex","pks1","He",1.00714749837557,16
"hex","pks1","He",1.47997678467789,20
"hex","vegfr","He",590,24
"hex","vegfr","He",0.0484027105517909,6
"hex","vegfr","He",0.173224449393714,9
"hex","vegfr","He",0.46748831279218,12
"hex","vegfr","He",0.823045267489712,16
"hex","vegfr","He",0.649772579597141,20
"hex","vegfr","He",1.10272780034823,24
"hex","pks2","He",591,6
"hex","pks2","He",0,9
"hex","pks2","He",0,12
"hex","pks2","He",0,16
"hex","pks2","He",0,20
"hex","pks2","He",0.032488628979857,24
"hex","pks2","He",0.0290191526407428,6
"fgf","hex","He",592,9
"fgf","hex","He",0,12
"fgf","hex","He",0.0742390497401633,16
"fgf","hex","He",0.0424989375265618,20
"fgf","hex","He",0,24
"fgf","hex","He",0.0649772579597141,6
"fgf","hex","He",0.261172373766686,9
"elav","hex","He",593,12
"elav","hex","He",0,16
"elav","hex","He",0,20
"elav","hex","He",0,24
"elav","hex","He",0,6
"elav","hex","He",0,9
"elav","hex","He",0,12
"hex","scl","He",594,16
"hex","scl","He",0.0968054211035818,20
"hex","scl","He",0.470180648354368,24
"hex","scl","He",13.918402039949,6
"hex","scl","He",10.4938271604938,9
"hex","scl","He",6.66016894087069,12
"hex","scl","He",5.54265815438189,16
"foxB","kirrelL","He",595,20
"foxB","kirrelL","He",0,24
"foxB","kirrelL","He",0,6
"foxB","kirrelL","He",0,9
"foxB","kirrelL","He",0,12
"foxB","kirrelL","He",0,16
"foxB","kirrelL","He",0,20
"kirrelL","tel","He",596,24
"kirrelL","tel","He",0,6
"kirrelL","tel","He",0,9
"kirrelL","tel","He",0,12
"kirrelL","tel","He",0,16
"kirrelL","tel","He",0,20
"kirrelL","tel","He",0,24
"ese","kirrelL","He",597,6
"ese","kirrelL","He",0,9
"ese","kirrelL","He",0,12
"ese","kirrelL","He",0,16
"ese","kirrelL","He",0,20
"ese","kirrelL","He",0,24
"ese","kirrelL","He",0,6
"delta","kirrelL","He",598,9
"delta","kirrelL","He",0,12
"delta","kirrelL","He",0,16
"delta","kirrelL","He",0,20
"delta","kirrelL","He",0,24
"delta","kirrelL","He",0,6
"delta","kirrelL","He",0,9
"foxN2","kirrelL","He",599,12
"foxN2","kirrelL","He",0,16
"foxN2","kirrelL","He",0,20
"foxN2","kirrelL","He",0,24
"foxN2","kirrelL","He",0,6
"foxN2","kirrelL","He",0,9
"foxN2","kirrelL","He",0,12
"ism","kirrelL","He",600,16
"ism","kirrelL","He",0,20
"ism","kirrelL","He",0,24
"ism","kirrelL","He",0,6
"ism","kirrelL","He",0,9
"ism","kirrelL","He",0,12
"ism","kirrelL","He",0,16
"kirrelL","six1/2","He",601,20
"kirrelL","six1/2","He",0,24
"kirrelL","six1/2","He",0,6
"kirrelL","six1/2","He",0,9
"kirrelL","six1/2","He",0,12
"kirrelL","six1/2","He",0,16
"kirrelL","six1/2","He",0,20
"kirrelL","prox","He",602,24
"kirrelL","prox","He",0,6
"kirrelL","prox","He",0,9
"kirrelL","prox","He",0,12
"kirrelL","prox","He",0,16
"kirrelL","prox","He",0,20
"kirrelL","prox","He",0,24
"kirrelL","wnt1","He",603,6
"kirrelL","wnt1","He",0,9
"kirrelL","wnt1","He",0,12
"kirrelL","wnt1","He",0,16
"kirrelL","wnt1","He",0,20
"kirrelL","wnt1","He",0,24
"kirrelL","wnt1","He",0,6
"kirrelL","tbr","He",604,9
"kirrelL","tbr","He",0,12
"kirrelL","tbr","He",0,16
"kirrelL","tbr","He",0,20
"kirrelL","tbr","He",0,24
"kirrelL","tbr","He",0,6
"kirrelL","tbr","He",0,9
"kirrelL","mmp16","He",605,12
"kirrelL","mmp16","He",0,16
"kirrelL","mmp16","He",0,20
"kirrelL","mmp16","He",0,24
"kirrelL","mmp16","He",0,6
"kirrelL","mmp16","He",0,9
"kirrelL","mmp16","He",0,12
"kirrelL","wnt8","He",606,16
"kirrelL","wnt8","He",0,20
"kirrelL","wnt8","He",0,24
"kirrelL","wnt8","He",0,6
"kirrelL","wnt8","He",0,9
"kirrelL","wnt8","He",0,12
"kirrelL","wnt8","He",0,16
"kirrelL","sm30a","He",607,20
"kirrelL","sm30a","He",0,24
"kirrelL","sm30a","He",0,6
"kirrelL","sm30a","He",0,9
"kirrelL","sm30a","He",0,12
"kirrelL","sm30a","He",0,16
"kirrelL","sm30a","He",0,20
"kirrelL","sm37","He",608,24
"kirrelL","sm37","He",0,6
"kirrelL","sm37","He",0,9
"kirrelL","sm37","He",0,12
"kirrelL","sm37","He",0,16
"kirrelL","sm37","He",0,20
"kirrelL","sm37","He",0,24
"kirrelL","sm50","He",609,6
"kirrelL","sm50","He",0,9
"kirrelL","sm50","He",0,12
"kirrelL","sm50","He",0,16
"kirrelL","sm50","He",0,20
"kirrelL","sm50","He",0,24
"kirrelL","sm50","He",0,6
"kirrelL","msp130L","He",610,9
"kirrelL","msp130L","He",0,12
"kirrelL","msp130L","He",0,16
"kirrelL","msp130L","He",0,20
"kirrelL","msp130L","He",0,24
"kirrelL","msp130L","He",0,6
"kirrelL","msp130L","He",0,9
"c-lectin","kirrelL","He",611,12
"c-lectin","kirrelL","He",0,16
"c-lectin","kirrelL","He",0,20
"c-lectin","kirrelL","He",0,24
"c-lectin","kirrelL","He",0,6
"c-lectin","kirrelL","He",0,9
"c-lectin","kirrelL","He",0,12
"hesC","kirrelL","He",612,16
"hesC","kirrelL","He",0,20
"hesC","kirrelL","He",0,24
"hesC","kirrelL","He",0,6
"hesC","kirrelL","He",0,9
"hesC","kirrelL","He",0,12
"hesC","kirrelL","He",0,16
"ficolin-1","kirrelL","He",613,20
"ficolin-1","kirrelL","He",0,24
"ficolin-1","kirrelL","He",0,6
"ficolin-1","kirrelL","He",0,9
"ficolin-1","kirrelL","He",0,12
"ficolin-1","kirrelL","He",0,16
"ficolin-1","kirrelL","He",0,20
"gcm","kirrelL","He",614,24
"gcm","kirrelL","He",0,6
"gcm","kirrelL","He",0,9
"gcm","kirrelL","He",0,12
"gcm","kirrelL","He",0,16
"gcm","kirrelL","He",0,20
"gcm","kirrelL","He",0,24
"css2","kirrelL","He",615,6
"css2","kirrelL","He",0,9
"css2","kirrelL","He",0,12
"css2","kirrelL","He",0,16
"css2","kirrelL","He",0,20
"css2","kirrelL","He",0,24
"css2","kirrelL","He",0,6
"hnf6","kirrelL","He",616,9
"hnf6","kirrelL","He",0,12
"hnf6","kirrelL","He",0,16
"hnf6","kirrelL","He",0,20
"hnf6","kirrelL","He",0,24
"hnf6","kirrelL","He",0,6
"hnf6","kirrelL","He",0,9
"foxO","kirrelL","He",617,12
"foxO","kirrelL","He",0,16
"foxO","kirrelL","He",0,20
"foxO","kirrelL","He",0,24
"foxO","kirrelL","He",0,6
"foxO","kirrelL","He",0,9
"foxO","kirrelL","He",0,12
"kirrelL","soxC","He",618,16
"kirrelL","soxC","He",0,20
"kirrelL","soxC","He",0,24
"kirrelL","soxC","He",0,6
"kirrelL","soxC","He",0,9
"kirrelL","soxC","He",0,12
"kirrelL","soxC","He",0,16
"kirrelL","tgif","He",619,20
"kirrelL","tgif","He",0,24
"kirrelL","tgif","He",0,6
"kirrelL","tgif","He",0,9
"kirrelL","tgif","He",0,12
"kirrelL","tgif","He",0,16
"kirrelL","tgif","He",0,20
"ets1","kirrelL","He",620,24
"ets1","kirrelL","He",0,6
"ets1","kirrelL","He",0,9
"ets1","kirrelL","He",0,12
"ets1","kirrelL","He",0,16
"ets1","kirrelL","He",0,20
"ets1","kirrelL","He",0,24
"erg","kirrelL","He",621,6
"erg","kirrelL","He",0,9
"erg","kirrelL","He",0,12
"erg","kirrelL","He",0,16
"erg","kirrelL","He",0,20
"erg","kirrelL","He",0,24
"erg","kirrelL","He",0,6
"irf4","kirrelL","He",622,9
"irf4","kirrelL","He",0,12
"irf4","kirrelL","He",0,16
"irf4","kirrelL","He",0,20
"irf4","kirrelL","He",0,24
"irf4","kirrelL","He",0,6
"irf4","kirrelL","He",0,9
"kirrelL","pks1","He",623,12
"kirrelL","pks1","He",0,16
"kirrelL","pks1","He",0,20
"kirrelL","pks1","He",0,24
"kirrelL","pks1","He",0,6
"kirrelL","pks1","He",0,9
"kirrelL","pks1","He",0,12
"kirrelL","vegfr","He",624,16
"kirrelL","vegfr","He",0,20
"kirrelL","vegfr","He",0,24
"kirrelL","vegfr","He",0,6
"kirrelL","vegfr","He",0,9
"kirrelL","vegfr","He",0,12
"kirrelL","vegfr","He",0,16
"kirrelL","pks2","He",625,20
"kirrelL","pks2","He",0,24
"kirrelL","pks2","He",0,6
"kirrelL","pks2","He",0,9
"kirrelL","pks2","He",0,12
"kirrelL","pks2","He",0,16
"kirrelL","pks2","He",0,20
"fgf","kirrelL","He",626,24
"fgf","kirrelL","He",0,6
"fgf","kirrelL","He",0,9
"fgf","kirrelL","He",0,12
"fgf","kirrelL","He",0,16
"fgf","kirrelL","He",0,20
"fgf","kirrelL","He",0,24
"elav","kirrelL","He",627,6
"elav","kirrelL","He",0,9
"elav","kirrelL","He",0,12
"elav","kirrelL","He",0,16
"elav","kirrelL","He",0,20
"elav","kirrelL","He",0,24
"elav","kirrelL","He",0,6
"kirrelL","scl","He",628,9
"kirrelL","scl","He",0,12
"kirrelL","scl","He",0,16
"kirrelL","scl","He",0,20
"kirrelL","scl","He",0,24
"kirrelL","scl","He",0,6
"kirrelL","scl","He",0,9
"hex","kirrelL","He",629,12
"hex","kirrelL","He",0,16
"hex","kirrelL","He",0,20
"hex","kirrelL","He",0,24
"hex","kirrelL","He",0,6
"hex","kirrelL","He",0,9
"hex","kirrelL","He",0,12
"dri","foxB","He",630,16
"dri","foxB","He",0,20
"dri","foxB","He",0,24
"dri","foxB","He",0,6
"dri","foxB","He",0.205761316872428,9
"dri","foxB","He",0.032488628979857,12
"dri","foxB","He",0.0870574579222286,16
"dri","tel","He",631,20
"dri","tel","He",0.0968054211035818,24
"dri","tel","He",0.173224449393714,6
"dri","tel","He",0.0212494687632809,9
"dri","tel","He",2.46913580246914,12
"dri","tel","He",3.89863547758285,16
"dri","tel","He",4.12071967498549,20
"dri","ese","He",632,24
"dri","ese","He",0,6
"dri","ese","He",0.22271714922049,9
"dri","ese","He",0.0212494687632809,12
"dri","ese","He",1.23456790123457,16
"dri","ese","He",1.03963612735543,20
"dri","ese","He",0.928612884503772,24
"delta","dri","He",633,6
"delta","dri","He",0,9
"delta","dri","He",0.0742390497401633,12
"delta","dri","He",0,16
"delta","dri","He",0.205761316872428,20
"delta","dri","He",0.389863547758285,24
"delta","dri","He",0.609402205455601,6
"dri","foxN2","He",634,9
"dri","foxN2","He",0,12
"dri","foxN2","He",0.173224449393714,16
"dri","foxN2","He",0.0424989375265618,20
"dri","foxN2","He",1.64609053497942,24
"dri","foxN2","He",4.02858999350227,6
"dri","foxN2","He",5.51363900174115,9
"dri","ism","He",635,12
"dri","ism","He",0,16
