gene_1,gene_2,species,coex,hpf
 pmar1,hesC,He,0,9
 pmar1,hesC,He,0,12
 pmar1,hesC,He,0,16
 pmar1,hesC,He,0,20
 pmar1,hesC,He,0,24
dr1,hesC,He,0,6
dr1,hesC,He,0,9
dr1,hesC,He,0,12
dr1,hesC,He,0,16
dr1,hesC,He,0,20
dr1,hesC,He,0,24
ets1,hesC,He,0,6
ets1,hesC,He,0,9
ets1,hesC,He,0,12
ets1,hesC,He,0,16
ets1,hesC,He,0,20
ets1,hesC,He,0,24
erg,hesC,He,0,6
erg,hesC,He,0,9
erg,hesC,He,0,12
erg,hesC,He,0,16
erg,hesC,He,0,20
erg,hesC,He,0,24
foxB,hesC,He,0,6
foxB,hesC,He,0,9
foxB,hesC,He,0,12
foxB,hesC,He,0,16
foxB,hesC,He,0,20
foxB,hesC,He,0,24
foxN2,hesC,He,0,6
foxN2,hesC,He,0,9
foxN2,hesC,He,0,12
foxN2,hesC,He,0,16
foxN2,hesC,He,0,20
foxN2,hesC,He,0,24
foxO,hesC,He,0,6
foxO,hesC,He,0,9
foxO,hesC,He,0,12
foxO,hesC,He,0,16
foxO,hesC,He,0,20
foxO,hesC,He,0,24
alx1,hex,He,0.048402711,6
alx1,hex,He,0.34644889878742885,9
alx1,hex,He,0.4462388440288993,12
alx1,hex,He,0.411522634,16
alx1,hex,He,0.4873294346978557,20
alx1,hex,He,1.044689495066744,24
 pmar1,hex,He,0.3388189738625363,6
 pmar1,hex,He,0.22271714922049002,9
 pmar1,hex,He,0.2337441563960901,12
 pmar1,hex,He,0,16
 pmar1,hex,He,0.1299545159194282,20
 pmar1,hex,He,0.058038305,24
dr1,hex,He,0.048402711,6
dr1,hex,He,0.12373174956693887,9
dr1,hex,He,0.021249468763280918,12
dr1,hex,He,0.411522634,16
dr1,hex,He,0.682261209,20
dr1,hex,He,0.7544979686593152,24
ets1,hex,He,0.096805421,6
ets1,hex,He,0.4454342984409799,9
ets1,hex,He,4.441138971525712,12
ets1,hex,He,5.761316872427982,16
ets1,hex,He,2.2742040285899936,20
ets1,hex,He,1.6540917005223448,24
erg,hex,He,0,6
erg,hex,He,1.0640930462756744,9
erg,hex,He,5.163620909477262,12
erg,hex,He,3.909465020576132,16
erg,hex,He,0.682261209,20
erg,hex,He,0.9286128845037724,24
foxB,hex,He,0,6
foxB,hex,He,0,9
foxB,hex,He,0,12
foxB,hex,He,0,16
foxB,hex,He,0,20
foxB,hex,He,0,24
foxN2,hex,He,0,6
foxN2,hex,He,1.5095273447166542,9
foxN2,hex,He,11.857203569910753,12
foxN2,hex,He,5.761316872427982,16
foxN2,hex,He,2.2742040285899936,20
foxN2,hex,He,2.959953569355775,24
foxO,hex,He,0.2420135527589545,6
foxO,hex,He,1.7074981440237564,9
foxO,hex,He,1.2324691882702932,12
foxO,hex,He,1.2345679012345678,16
foxO,hex,He,0.9096816114359974,20
foxO,hex,He,2.1474172954149737,24
hesC,hex,He,0,6
hesC,hex,He,0,9
hesC,hex,He,0,12
hesC,hex,He,0,16
hesC,hex,He,0,20
hesC,hex,He,0,24
alx1,hnf6,He,0.1936108422071636,6
alx1,hnf6,He,1.0393466963622866,9
alx1,hnf6,He,0.063748406,12
alx1,hnf6,He,0,16
alx1,hnf6,He,0.032488629,20
alx1,hnf6,He,0.087057458,24
 pmar1,hnf6,He,2.7105517909002903,6
 pmar1,hnf6,He,2.1529324424647367,9
 pmar1,hnf6,He,0.3399915002124947,12
 pmar1,hnf6,He,1.028806584,16
 pmar1,hnf6,He,0.064977258,20
 pmar1,hnf6,He,0.087057458,24
dr1,hnf6,He,0.096805421,6
dr1,hnf6,He,0.4454342984409799,9
dr1,hnf6,He,0.021249468763280918,12
dr1,hnf6,He,8.024691358024691,16
dr1,hnf6,He,9.259259259,20
dr1,hnf6,He,9.837492745,24
ets1,hnf6,He,0.5324298160696999,6
ets1,hnf6,He,2.202425142291512,9
ets1,hnf6,He,0.19124521886952825,12
ets1,hnf6,He,0,16
ets1,hnf6,He,0.064977258,20
ets1,hnf6,He,0.087057458,24
erg,hnf6,He,0.048402711,6
erg,hnf6,He,1.9549616431576344,9
erg,hnf6,He,0.3824904377390565,12
erg,hnf6,He,0,16
erg,hnf6,He,0.064977258,20
erg,hnf6,He,0.058038305,24
foxB,hnf6,He,0,6
foxB,hnf6,He,0,9
foxB,hnf6,He,0,12
foxB,hnf6,He,0,16
foxB,hnf6,He,0,20
foxB,hnf6,He,0.087057458,24
foxN2,hnf6,He,0.048402711,6
foxN2,hnf6,He,6.4340509774808226,9
foxN2,hnf6,He,2.0611984700382493,12
foxN2,hnf6,He,1.646090534979424,16
foxN2,hnf6,He,0.7797270955165692,20
foxN2,hnf6,He,2.3505513639001743,24
foxO,hnf6,He,1.3552758954501452,6
foxO,hnf6,He,15.095273447166546,9
foxO,hnf6,He,2.3374415639609007,12
foxO,hnf6,He,2.263374485596708,16
foxO,hnf6,He,3.0214424951267054,20
foxO,hnf6,He,3.3952408589669183,24
hesC,hnf6,He,0,6
hesC,hnf6,He,0,9
hesC,hnf6,He,0,12
hesC,hnf6,He,0,16
hesC,hnf6,He,0,20
hesC,hnf6,He,0,24
hex,hnf6,He,0.484027106,6
hex,hnf6,He,5.914377629299677,9
hex,hnf6,He,0.7649808754781129,12
hex,hnf6,He,0.205761317,16
hex,hnf6,He,0.2599090318388564,20
hex,hnf6,He,0.2901915264074289,24
alx1,soxC,He,0.14520813165537272,6
alx1,soxC,He,2.4746349913387777,9
alx1,soxC,He,0.10624734381640458,12
alx1,soxC,He,0.8230452674897121,16
alx1,soxC,He,0.5847953216374269,20
alx1,soxC,He,1.3348810214741729,24
 pmar1,soxC,He,1.2584704743465636,6
 pmar1,soxC,He,1.0393466963622866,9
 pmar1,soxC,He,0.2974925626859329,12
 pmar1,soxC,He,0.411522634,16
 pmar1,soxC,He,0.2599090318388564,20
 pmar1,soxC,He,0.20313406848520024,24
dr1,soxC,He,0,6
dr1,soxC,He,0.22271714922049002,9
dr1,soxC,He,0.10624734381640458,12
dr1,soxC,He,7.818930041152264,16
dr1,soxC,He,11.500974658869396,20
dr1,soxC,He,13.75507835171213,24
ets1,soxC,He,0.2420135527589545,6
ets1,soxC,He,1.4352882949764911,9
ets1,soxC,He,1.5087122821929453,12
ets1,soxC,He,1.4403292181069958,16
ets1,soxC,He,0.7147498375568551,20
ets1,soxC,He,1.4509576320371445,24
erg,soxC,He,0.048402711,6
erg,soxC,He,9.898539965355114,9
erg,soxC,He,4.334891627709308,12
erg,soxC,He,1.2345679012345678,16
erg,soxC,He,0.29239766081871343,20
erg,soxC,He,0.4352872896111433,24
foxB,soxC,He,0,6
foxB,soxC,He,0,9
foxB,soxC,He,0,12
foxB,soxC,He,0,16
foxB,soxC,He,0.064977258,20
foxB,soxC,He,0.11607661056297155,24
foxN2,soxC,He,0.14520813165537272,6
foxN2,soxC,He,9.403612967087357,9
foxN2,soxC,He,10.518487037824055,12
foxN2,soxC,He,5.349794238683128,16
foxN2,soxC,He,5.198180636777128,20
foxN2,soxC,He,12.420197330237956,24
foxO,soxC,He,0.968054211,6
foxO,soxC,He,4.404850284583024,9
foxO,soxC,He,2.8261793455163624,12
foxO,soxC,He,4.115226337,16
foxO,soxC,He,5.035737491877843,20
foxO,soxC,He,8.183401044689495,24
hesC,soxC,He,0,6
hesC,soxC,He,0,9
hesC,soxC,He,0,12
hesC,soxC,He,0,16
hesC,soxC,He,0,20
hesC,soxC,He,0,24
hex,soxC,He,0.29041626331074544,6
hex,soxC,He,2.89532294,9
hex,soxC,He,3.697407565,12
hex,soxC,He,2.8806584362139915,16
hex,soxC,He,1.7868745938921378,20
hex,soxC,He,2.2634939059779446,24
hnf6,soxC,He,2.2265246853823806,6
hnf6,soxC,He,13.189804503835685,9
hnf6,soxC,He,5.822354441138973,12
hnf6,soxC,He,7.2016460905349815,16
hnf6,soxC,He,4.580896686159844,20
hnf6,soxC,He,8.009286128845037,24
alx1,tel,He,0.048402711,6
alx1,tel,He,1.3363028953229399,9
alx1,tel,He,0.2762430939226519,12
alx1,tel,He,0,16
alx1,tel,He,0.2599090318388564,20
alx1,tel,He,0.2901915264074289,24
 pmar1,tel,He,0.6776379477250726,6
 pmar1,tel,He,0.7671368473150211,9
 pmar1,tel,He,0.2974925626859329,12
 pmar1,tel,He,0.205761317,16
 pmar1,tel,He,0.064977258,20
 pmar1,tel,He,0.029019153,24
dr1,tel,He,0.096805421,6
dr1,tel,He,0.17322444939371442,9
dr1,tel,He,0.021249468763280918,12
dr1,tel,He,2.4691358024691357,16
dr1,tel,He,3.8986354775828462,20
dr1,tel,He,4.120719674985491,24
ets1,tel,He,0.14520813165537272,6
ets1,tel,He,1.0640930462756744,9
ets1,tel,He,2.507437314067148,12
ets1,tel,He,2.057613169,16
ets1,tel,He,0.9421702404158544,20
ets1,tel,He,0.9866511897852582,24
erg,tel,He,0,6
erg,tel,He,4.404850284583024,9
erg,tel,He,4.249893752656184,12
erg,tel,He,1.028806584,16
erg,tel,He,0.2599090318388564,20
erg,tel,He,0.3192106790481718,24
foxB,tel,He,0,6
foxB,tel,He,0,9
foxB,tel,He,0,12
foxB,tel,He,0,16
foxB,tel,He,0.064977258,20
foxB,tel,He,0,24
foxN2,tel,He,0,6
foxN2,tel,He,5.2462261816382085,9
foxN2,tel,He,9.583510412239695,12
foxN2,tel,He,2.8806584362139915,16
foxN2,tel,He,1.364522417153996,20
foxN2,tel,He,3.4242600116076614,24
foxO,tel,He,0.6776379477250726,6
foxO,tel,He,4.949269982677557,9
foxO,tel,He,2.082447939,12
foxO,tel,He,1.8518518518518519,16
foxO,tel,He,2.014294996751137,20
foxO,tel,He,2.8728961114335463,24
hesC,tel,He,0,6
hesC,tel,He,0,9
hesC,tel,He,0,12
hesC,tel,He,0,16
hesC,tel,He,0,20
hesC,tel,He,0,24
hex,tel,He,0.096805421,6
hex,tel,He,2.4498886414253898,9
hex,tel,He,8.181045473863154,12
hex,tel,He,3.4979423868312765,16
hex,tel,He,1.5269655620532814,20
hex,tel,He,2.0313406848520024,24
hnf6,tel,He,1.0648596321393995,6
hnf6,tel,He,15.961395694135113,9
hnf6,tel,He,3.5274118147046325,12
hnf6,tel,He,2.057613169,16
hnf6,tel,He,1.7543859649122806,20
hnf6,tel,He,2.4376088218224026,24
soxC,tel,He,0.7744433688286544,6
soxC,tel,He,9.799554566,9
soxC,tel,He,5.737356566085848,12
soxC,tel,He,3.2921810699588483,16
soxC,tel,He,3.443794671864847,20
soxC,tel,He,5.658734764944862,24
alx1,tbr,He,0.1936108422071636,6
alx1,tbr,He,0.5691660480079188,9
alx1,tbr,He,0.084997875,12
alx1,tbr,He,0,16
alx1,tbr,He,0.032488629,20
alx1,tbr,He,0.029019153,24
 pmar1,tbr,He,3.678606001936109,6
 pmar1,tbr,He,0.3959415986142044,9
 pmar1,tbr,He,0.063748406,12
 pmar1,tbr,He,0,16
 pmar1,tbr,He,0,20
 pmar1,tbr,He,0,24
dr1,tbr,He,0.2420135527589545,6
dr1,tbr,He,0.0494927,9
dr1,tbr,He,0.021249468763280918,12
dr1,tbr,He,0,16
dr1,tbr,He,0.097465887,20
dr1,tbr,He,0.087057458,24
ets1,tbr,He,0.6776379477250726,6
ets1,tbr,He,0.4206879485275922,9
ets1,tbr,He,2.3799405014874626,12
ets1,tbr,He,0.411522634,16
ets1,tbr,He,0.032488629,20
ets1,tbr,He,0.087057458,24
erg,tbr,He,0.048402711,6
erg,tbr,He,1.9302152932442465,9
erg,tbr,He,2.9961750956226094,12
erg,tbr,He,0.205761317,16
erg,tbr,He,0,20
erg,tbr,He,0,24
foxB,tbr,He,0,6
foxB,tbr,He,0,9
foxB,tbr,He,0,12
foxB,tbr,He,0,16
foxB,tbr,He,0,20
foxB,tbr,He,0,24
foxN2,tbr,He,0.3388189738625363,6
foxN2,tbr,He,2.1034397426379607,9
foxN2,tbr,He,5.801104972375691,12
foxN2,tbr,He,0,16
foxN2,tbr,He,0.097465887,20
foxN2,tbr,He,0.11607661056297155,24
foxO,tbr,He,2.7589545014520813,6
foxO,tbr,He,1.6332590942835932,9
foxO,tbr,He,0.9987250318742028,12
foxO,tbr,He,0.205761317,16
foxO,tbr,He,0.064977258,20
foxO,tbr,He,0.11607661056297155,24
hesC,tbr,He,0,6
hesC,tbr,He,0,9
hesC,tbr,He,0,12
hesC,tbr,He,0,16
hesC,tbr,He,0,20
hesC,tbr,He,0,24
hex,tbr,He,0.5808325266214909,6
hex,tbr,He,1.0146003464488988,9
hex,tbr,He,4.781130471738206,12
hex,tbr,He,0.411522634,16
hex,tbr,He,0.097465887,20
hex,tbr,He,0.11607661056297155,24
hnf6,tbr,He,5.4211035818005815,6
hnf6,tbr,He,4.602821083890127,9
hnf6,tbr,He,0.3824904377390565,12
hnf6,tbr,He,0,16
hnf6,tbr,He,0.032488629,20
hnf6,tbr,He,0.087057458,24
soxC,tbr,He,3.436592449177154,6
soxC,tbr,He,4.0089086859688186,9
soxC,tbr,He,2.783680408,12
soxC,tbr,He,0,16
soxC,tbr,He,0.1299545159194282,20
soxC,tbr,He,0.3772489843296576,24
tbr,tel,He,2.855759922555664,6
tbr,tel,He,2.647859440732492,9
tbr,tel,He,3.4424139396515083,12
tbr,tel,He,0,16
tbr,tel,He,0.064977258,20
tbr,tel,He,0.14509576320371445,24
alx1,tgif,He,0,6
alx1,tgif,He,0.6681514476614699,9
alx1,tgif,He,0.2762430939226519,12
alx1,tgif,He,0.205761317,16
alx1,tgif,He,0.682261209,20
alx1,tgif,He,1.5380150899593732,24
 pmar1,tgif,He,0.3388189738625363,6
 pmar1,tgif,He,0.3959415986142044,9
 pmar1,tgif,He,0.14874628134296644,12
 pmar1,tgif,He,0,16
 pmar1,tgif,He,0.29239766081871343,20
 pmar1,tgif,He,0.17411491584445735,24
dr1,tgif,He,0,6
dr1,tgif,He,0.12373174956693887,9
dr1,tgif,He,0.021249468763280918,12
dr1,tgif,He,1.4403292181069958,16
dr1,tgif,He,8.771929824561402,20
dr1,tgif,He,8.502611723737667,24
ets1,tgif,He,0,6
ets1,tgif,He,0.5691660480079188,9
ets1,tgif,He,1.3387165320866978,12
ets1,tgif,He,4.938271604938271,16
ets1,tgif,He,2.566601689408707,20
ets1,tgif,He,2.292513058618688,24
erg,tgif,He,0,6
erg,tgif,He,2.1034397426379607,9
erg,tgif,He,1.8699532511687211,12
erg,tgif,He,3.7037037037037033,16
erg,tgif,He,1.0071474983755686,20
erg,tgif,He,0.8415554265815438,24
foxB,tgif,He,0,6
foxB,tgif,He,0,9
foxB,tgif,He,0,12
foxB,tgif,He,0,16
foxB,tgif,He,0.097465887,20
foxB,tgif,He,0.11607661056297155,24
foxN2,tgif,He,0.096805421,6
foxN2,tgif,He,2.5241276911655532,9
foxN2,tgif,He,6.863578410539737,12
foxN2,tgif,He,5.967078189300412,16
foxN2,tgif,He,7.472384665,20
foxN2,tgif,He,14.625652930934415,24
foxO,tgif,He,0.3388189738625363,6
foxO,tgif,He,2.4003959415986142,9
foxO,tgif,He,0.7862303442413942,12
foxO,tgif,He,2.4691358024691357,16
foxO,tgif,He,5.4905782975958415,20
foxO,tgif,He,8.473592571096923,24
hesC,tgif,He,0,6
hesC,tgif,He,0,9
hesC,tgif,He,0,12
hesC,tgif,He,0,16
hesC,tgif,He,0,20
hesC,tgif,He,0,24
hex,tgif,He,0.096805421,6
hex,tgif,He,1.5837663944568177,9
hex,tgif,He,6.438589035274117,12
hex,tgif,He,10.28806584,16
hex,tgif,He,6.042884990253412,20
hex,tgif,He,6.761462565293093,24
hnf6,tgif,He,0.484027106,6
hnf6,tgif,He,9.502598366740903,9
hnf6,tgif,He,0.5524861878453038,12
hnf6,tgif,He,1.2345679012345678,16
hnf6,tgif,He,2.696556205328135,20
hnf6,tgif,He,3.8595473012188046,24
soxC,tgif,He,0.2420135527589545,6
soxC,tgif,He,4.305864884929473,9
soxC,tgif,He,2.5711857203569912,12
soxC,tgif,He,5.5555555555555545,16
soxC,tgif,He,12.378167641325536,20
soxC,tgif,He,18.601276842716192,24
tel,tgif,He,0.096805421,6
tel,tgif,He,4.0089086859688186,9
tel,tgif,He,4.526136846578836,12
tel,tgif,He,4.115226337,16
tel,tgif,He,4.061078622482131,20
tel,tgif,He,5.629715612304121,24
tbr,tgif,He,0.5324298160696999,6
tbr,tgif,He,1.1878247958426131,9
tbr,tgif,He,1.848703782,12
tbr,tgif,He,0.411522634,16
tbr,tgif,He,0.097465887,20
tbr,tgif,He,0.2901915264074289,24
alx1,delta,He,0.096805421,6
alx1,delta,He,1.311556545409552,9
alx1,delta,He,0.084997875,12
alx1,delta,He,0.205761317,16
alx1,delta,He,0.16244314489928524,20
alx1,delta,He,0.3192106790481718,24
 pmar1,delta,He,0.29041626331074544,6
 pmar1,delta,He,0.5691660480079188,9
 pmar1,delta,He,0.21249468763280915,12
 pmar1,delta,He,0,16
 pmar1,delta,He,0,20
 pmar1,delta,He,0.058038305,24
delta,dr1,He,0,6
delta,dr1,He,0.07423905,9
delta,dr1,He,0,12
delta,dr1,He,0.205761317,16
delta,dr1,He,0.3898635477582846,20
delta,dr1,He,0.6094022054556006,24
delta,ets1,He,0.096805421,6
delta,ets1,He,0.5196733481811433,9
delta,ets1,He,1.4874628134296641,12
delta,ets1,He,1.028806584,16
delta,ets1,He,0.16244314489928524,20
delta,ets1,He,0.261172374,24
delta,erg,He,0,6
delta,erg,He,5.617421430339025,9
delta,erg,He,1.9549511262218444,12
delta,erg,He,0.6172839506172839,16
delta,erg,He,0.097465887,20
delta,erg,He,0.17411491584445735,24
delta,foxB,He,0,6
delta,foxB,He,0,9
delta,foxB,He,0,12
delta,foxB,He,0,16
delta,foxB,He,0,20
delta,foxB,He,0,24
delta,foxN2,He,0.096805421,6
delta,foxN2,He,4.503835684236575,9
delta,foxN2,He,4.781130471738206,12
delta,foxN2,He,0.6172839506172839,16
delta,foxN2,He,0.5847953216374269,20
delta,foxN2,He,0.8705745792222866,24
delta,foxO,He,0.29041626331074544,6
delta,foxO,He,0.989853997,9
delta,foxO,He,0.9349766255843605,12
delta,foxO,He,0,16
delta,foxO,He,0.29239766081871343,20
delta,foxO,He,0.6094022054556006,24
delta,hesC,He,0,6
delta,hesC,He,0,9
delta,hesC,He,0,12
delta,hesC,He,0,16
delta,hesC,He,0,20
delta,hesC,He,0,24
delta,hex,He,0.1936108422071636,6
delta,hex,He,1.2125711457560011,9
delta,hex,He,3.2299192520186994,12
delta,hex,He,1.028806584,16
delta,hex,He,0.6172839506172839,20
delta,hex,He,0.6964596633778294,24
delta,hnf6,He,0.29041626331074544,6
delta,hnf6,He,2.2271714922048997,9
delta,hnf6,He,0.4887377815554611,12
delta,hnf6,He,0.205761317,16
delta,hnf6,He,0.097465887,20
delta,hnf6,He,0.14509576320371445,24
delta,soxC,He,0.3388189738625363,6
delta,soxC,He,8.636476119772334,9
delta,soxC,He,3.1661708457288564,12
delta,soxC,He,1.028806584,16
delta,soxC,He,0.8122157244964262,20
delta,soxC,He,1.4219384793964016,24
delta,tel,He,0.096805421,6
delta,tel,He,3.8109378866617165,9
delta,tel,He,2.847428814279643,12
delta,tel,He,0.8230452674897121,16
delta,tel,He,0.5198180636777128,20
delta,tel,He,0.5513639001741149,24
delta,tbr,He,0.6776379477250726,6
delta,tbr,He,2.1034397426379607,9
delta,tbr,He,1.933701657458564,12
delta,tbr,He,0,16
delta,tbr,He,0.064977258,20
delta,tbr,He,0.058038305,24
delta,tgif,He,0,6
delta,tgif,He,1.9549616431576344,9
delta,tgif,He,1.827454313642159,12
delta,tgif,He,1.2345679012345678,16
delta,tgif,He,0.9096816114359974,20
delta,tgif,He,1.2188044109112013,24
alx1,fgf,He,0,6
alx1,fgf,He,0,9
alx1,fgf,He,0.021249468763280918,12
alx1,fgf,He,0,16
alx1,fgf,He,0.032488629,20
alx1,fgf,He,0.14509576320371445,24
 pmar1,fgf,He,0.048402711,6
 pmar1,fgf,He,0.024746349913387776,9
 pmar1,fgf,He,0.021249468763280918,12
 pmar1,fgf,He,0.205761317,16
 pmar1,fgf,He,0.032488629,20
 pmar1,fgf,He,0,24
dr1,fgf,He,0,6
dr1,fgf,He,0,9
dr1,fgf,He,0.021249468763280918,12
dr1,fgf,He,2.8806584362139915,16
dr1,fgf,He,4.678362573099415,20
dr1,fgf,He,4.091700522344747,24
ets1,fgf,He,0,6
ets1,fgf,He,0,9
ets1,fgf,He,0,12
ets1,fgf,He,0,16
ets1,fgf,He,0,20
ets1,fgf,He,0.2321532211259431,24
erg,fgf,He,0,6
erg,fgf,He,0.024746349913387776,9
erg,fgf,He,0.021249468763280918,12
erg,fgf,He,0.205761317,16
erg,fgf,He,0,20
erg,fgf,He,0.058038305,24
fgf,foxB,He,0,6
fgf,foxB,He,0,9
fgf,foxB,He,0,12
fgf,foxB,He,0,16
fgf,foxB,He,0,20
fgf,foxB,He,0.029019153,24
fgf,foxN2,He,0,6
fgf,foxN2,He,0.12373174956693887,9
fgf,foxN2,He,0.042498937526561836,12
fgf,foxN2,He,0.6172839506172839,16
fgf,foxN2,He,0.4548408057179987,20
fgf,foxN2,He,1.5089959373186304,24
fgf,foxO,He,0,6
fgf,foxO,He,0.14847809948032664,9
fgf,foxO,He,0.042498937526561836,12
fgf,foxO,He,1.028806584,16
fgf,foxO,He,1.5594541910331383,20
fgf,foxO,He,2.176436448055717,24
fgf,hesC,He,0,6
fgf,hesC,He,0,9
fgf,hesC,He,0,12
fgf,hesC,He,0,16
fgf,hesC,He,0,20
fgf,hesC,He,0,24
fgf,hex,He,0,6
fgf,hex,He,0.07423905,9
fgf,hex,He,0.042498937526561836,12
fgf,hex,He,0,16
fgf,hex,He,0.064977258,20
fgf,hex,He,0.261172374,24
fgf,hnf6,He,0,6
fgf,hnf6,He,0.3711952487008166,9
fgf,hnf6,He,0.3612409689757756,12
fgf,hnf6,He,2.263374485596708,16
fgf,hnf6,He,2.1767381416504223,20
fgf,hnf6,He,2.4956471271038887,24
fgf,soxC,He,0.048402711,6
fgf,soxC,He,0.0989854,9
fgf,soxC,He,0.19124521886952825,12
fgf,soxC,He,2.263374485596708,16
fgf,soxC,He,1.267056530214425,20
fgf,soxC,He,3.6273940800928615,24
fgf,tel,He,0,6
fgf,tel,He,0.0989854,9
fgf,tel,He,0.084997875,12
fgf,tel,He,1.028806584,16
fgf,tel,He,0.8447043534762833,20
fgf,tel,He,1.2478235635519443,24
fgf,tbr,He,0.14520813165537272,6
fgf,tbr,He,0.0494927,9
fgf,tbr,He,0.021249468763280918,12
fgf,tbr,He,0,16
fgf,tbr,He,0,20
fgf,tbr,He,0.11607661056297155,24
fgf,tgif,He,0,6
fgf,tgif,He,0.07423905,9
fgf,tgif,He,0.021249468763280918,12
fgf,tgif,He,0.205761317,16
fgf,tgif,He,1.0071474983755686,20
fgf,tgif,He,2.408589669,24
delta,fgf,He,0.048402711,6
delta,fgf,He,0,9
delta,fgf,He,0.021249468763280918,12
delta,fgf,He,0.205761317,16
delta,fgf,He,0.1299545159194282,20
delta,fgf,He,0.20313406848520024,24
alx1,vegfr10,He,0.048402711,6
alx1,vegfr10,He,0.0494927,9
alx1,vegfr10,He,0.021249468763280918,12
alx1,vegfr10,He,0,16
alx1,vegfr10,He,0.29239766081871343,20
alx1,vegfr10,He,0.522344748,24
 pmar1,vegfr10,He,0.484027106,6
 pmar1,vegfr10,He,0.0494927,9
 pmar1,vegfr10,He,0.021249468763280918,12
 pmar1,vegfr10,He,0,16
 pmar1,vegfr10,He,0,20
 pmar1,vegfr10,He,0.029019153,24
dr1,vegfr10,He,0.048402711,6
dr1,vegfr10,He,0,9
dr1,vegfr10,He,0,12
dr1,vegfr10,He,0,16
dr1,vegfr10,He,0.3248862897985705,20
dr1,vegfr10,He,0.4933255948926291,24
ets1,vegfr10,He,0.048402711,6
ets1,vegfr10,He,0.14847809948032664,9
ets1,vegfr10,He,0.2337441563960901,12
ets1,vegfr10,He,0.6172839506172839,16
ets1,vegfr10,He,0.16244314489928524,20
ets1,vegfr10,He,0.6094022054556006,24
erg,vegfr10,He,0.096805421,6
erg,vegfr10,He,0.22271714922049002,9
erg,vegfr10,He,0.3399915002124947,12
erg,vegfr10,He,0.6172839506172839,16
erg,vegfr10,He,0.1949317738791423,20
erg,vegfr10,He,0.3192106790481718,24
foxB,vegfr10,He,0,6
foxB,vegfr10,He,0,9
foxB,vegfr10,He,0,12
foxB,vegfr10,He,0,16
foxB,vegfr10,He,0,20
foxB,vegfr10,He,0,24
foxN2,vegfr10,He,0.048402711,6
foxN2,vegfr10,He,0.3711952487008166,9
foxN2,vegfr10,He,0.4674883127921802,12
foxN2,vegfr10,He,0.411522634,16
foxN2,vegfr10,He,0.6172839506172839,20
foxN2,vegfr10,He,1.0737086477074869,24
foxO,vegfr10,He,0.29041626331074544,6
foxO,vegfr10,He,0.6186587478346944,9
foxO,vegfr10,He,0.063748406,12
foxO,vegfr10,He,0.205761317,16
foxO,vegfr10,He,0.097465887,20
foxO,vegfr10,He,0.6384213580963436,24
hesC,vegfr10,He,0,6
hesC,vegfr10,He,0,9
hesC,vegfr10,He,0,12
hesC,vegfr10,He,0,16
hesC,vegfr10,He,0,20
hesC,vegfr10,He,0,24
hex,vegfr10,He,0.048402711,6
hex,vegfr10,He,0.17322444939371442,9
hex,vegfr10,He,0.4674883127921802,12
hex,vegfr10,He,0.8230452674897121,16
hex,vegfr10,He,0.64977258,20
hex,vegfr10,He,1.1027278003482297,24
hnf6,vegfr10,He,0.5324298160696999,6
hnf6,vegfr10,He,2.0292006928977977,9
hnf6,vegfr10,He,0,12
hnf6,vegfr10,He,0,16
hnf6,vegfr10,He,0.16244314489928524,20
hnf6,vegfr10,He,0.11607661056297155,24
soxC,vegfr10,He,0.3388189738625363,6
soxC,vegfr10,He,0.6928977975748577,9
soxC,vegfr10,He,0.042498937526561836,12
soxC,vegfr10,He,0.411522634,16
soxC,vegfr10,He,0.8771929824561403,20
soxC,vegfr10,He,1.3348810214741729,24
tel,vegfr10,He,0.2420135527589545,6
tel,vegfr10,He,0.5939123979213066,9
tel,vegfr10,He,0.3824904377390565,12
tel,vegfr10,He,0.205761317,16
tel,vegfr10,He,0.3248862897985705,20
tel,vegfr10,He,0.6094022054556006,24
tbr,vegfr10,He,1.1616650532429815,6
tbr,vegfr10,He,0.3959415986142044,9
tbr,vegfr10,He,0.3399915002124947,12
tbr,vegfr10,He,0.205761317,16
tbr,vegfr10,He,0.032488629,20
tbr,vegfr10,He,0.029019153,24
tgif,vegfr10,He,0,6
tgif,vegfr10,He,0.2474634991338777,9
tgif,vegfr10,He,0.1274968125796855,12
tgif,vegfr10,He,0.8230452674897121,16
tgif,vegfr10,He,0.8122157244964262,20
tgif,vegfr10,He,1.4219384793964016,24
delta,vegfr10,He,0.14520813165537272,6
delta,vegfr10,He,0.17322444939371442,9
delta,vegfr10,He,0.10624734381640458,12
delta,vegfr10,He,0,16
delta,vegfr10,He,0.2274204028589993,20
delta,vegfr10,He,0.3482298316889147,24
fgf,vegfr10,He,0,6
fgf,vegfr10,He,0.024746349913387776,9
fgf,vegfr10,He,0,12
fgf,vegfr10,He,0.205761317,16
fgf,vegfr10,He,0.064977258,20
fgf,vegfr10,He,0.3192106790481718,24
alx1,wnt1,He,0,6
alx1,wnt1,He,2.6231130908191043,9
alx1,wnt1,He,0.021249468763280918,12
alx1,wnt1,He,0.411522634,16
alx1,wnt1,He,0.1299545159194282,20
alx1,wnt1,He,0.2321532211259431,24
 pmar1,wnt1,He,0.484027106,6
 pmar1,wnt1,He,0.8166295471417966,9
 pmar1,wnt1,He,0.1274968125796855,12
 pmar1,wnt1,He,0,16
 pmar1,wnt1,He,0.032488629,20
 pmar1,wnt1,He,0.087057458,24
